time,growth,interaction,celltype
0.5,0.14384097,0.24592844,VLMC
0.5,0.14404595,0.24592844,CMPN
0.5,0.08860629,0.24592844,VLMC
0.5,0.012584308,0.24592844,obNBL
0.5,0.036860805,0.24592844,MSN
0.5,-0.057046734,2.2366948,obNBL
0.5,0.076819584,0.24592844,wntEGC
0.5,0.039314125,1.1200064,MSN
0.5,0.08640383,0.24592844,dpEX
0.5,0.029178051,0.24592844,obNBL
0.5,0.105992675,0.6690303,MSN
0.5,0.08797291,0.24592844,dpEX
0.5,-0.003803993,0.24592844,mpEX
0.5,0.117896065,0.7376081,CMPN
0.5,0.037758116,0.24592844,sstIN
0.5,0.15162814,0.24592844,VLMC
0.5,-0.011696059,0.24592844,scgnIN
0.5,0.12679747,0.24592844,wntEGC
0.5,0.057801317,0.24592844,MSN
0.5,0.084185295,0.24592844,MCG
0.5,0.038498804,0.7170211,dpEX
0.5,0.15328613,0.24592844,MSN
0.5,-0.01997467,0.24592844,obNBL
0.5,0.016096806,0.24592844,wntEGC
0.5,-0.035165824,0.74023,scgnIN
0.5,0.07011255,0.24592844,dpEX
0.5,0.05897823,0.5137025,CMPN
0.5,0.025177265,0.24592844,dpEX
0.5,0.035440706,0.4121257,nptxEX
0.5,0.047065698,0.46758524,wntEGC
0.5,0.022297664,0.24592844,MSN
0.5,0.013969233,0.40692765,wntEGC
0.5,0.0652644,0.24592844,VLMC
0.5,0.08810041,0.7053158,MSN
1.0,0.08219393,0.6270715,wntEGC
1.0,0.0007303413,0.24592844,VLMC
1.0,0.12588827,0.24592844,mpIN
1.0,0.052481107,0.3603335,nptxEX
1.0,0.1449,0.24592844,obNBL
1.0,0.17769167,0.24592844,wntEGC
1.0,0.094300136,0.24592844,wntEGC
1.0,0.06496414,0.3421076,nptxEX
1.0,-0.059851527,0.96133363,scgnIN
1.0,0.13329472,0.5252312,MCG
1.0,0.06861151,0.24592844,VLMC
1.0,0.20766738,0.24592844,MCG
1.0,0.016979799,0.34991476,mpEX
1.0,0.10251346,0.24592844,cckIN
1.0,0.05521919,0.24592844,scgnIN
1.0,0.013433927,0.24592844,mpEX
1.0,0.16145025,0.24592844,cckIN
1.0,0.15041235,0.24592844,wntEGC
1.0,0.04946819,0.24592844,mpEX
1.0,0.14726666,0.24592844,CMPN
1.0,0.05960133,0.24592844,scgnIN
1.0,0.059335567,0.24592844,nptxEX
1.0,0.060233783,0.7568289,obNBL
1.0,0.11636171,0.24592844,VLMC
1.0,0.13142695,0.24592844,sfrpEGC
1.0,0.08332499,0.24592844,MCG
1.0,0.047761597,0.24592844,MSN
1.0,0.031303585,0.24592844,ribEGC
1.0,0.036551118,0.24592844,mpEX
1.0,0.18424897,0.936645,CMPN
1.0,0.19905506,0.24592844,CMPN
1.0,0.09052703,0.24592844,MCG
1.0,0.09264643,0.24592844,VLMC
1.0,0.097697005,0.24592844,dpEX
1.0,-0.036052573,0.24592844,mpEX
1.0,0.021120979,1.0970836,scgnIN
1.0,0.10310632,0.39124066,dpEX
1.0,0.094084084,0.4324078,wntEGC
1.0,0.21264237,0.24592844,WSN
1.0,0.12529835,0.24592844,sfrpEGC
1.0,0.12884986,0.24592844,MCG
1.0,0.19285026,0.7611527,CMPN
1.0,0.15708555,0.24592844,VLMC
1.0,0.030544117,0.24592844,VLMC
